Namespace(batch_size=4, checkpoint='', checkpoint_dir='checkpoints', data_list='train_pairs.txt', datamode='train', dataroot='data', decay_step=100000, display_count=20, fine_height=256, fine_width=192, gpu_ids='0', grid_size=5, keep_step=100000, lr=0.0001, name='tom_train_new', radius=5, save_count=5000, shuffle=True, stage='TOM', tensorboard_dir='tensorboard', workers=0)
Start to train stage: TOM, named: tom_train_new!
step:       20, time: 1.113, loss: 1.4107, l1: 0.2117, vgg: 0.8436, mask: 0.3555
step:     2100, time: 1.084, loss: 1.1480, l1: 0.1859, vgg: 0.6055, mask: 0.3566
step:     2120, time: 1.107, loss: 1.1267, l1: 0.1506, vgg: 0.6425, mask: 0.3336
step:     2140, time: 1.102, loss: 1.0965, l1: 0.1624, vgg: 0.5800, mask: 0.3541
step:     2160, time: 1.094, loss: 1.0963, l1: 0.1623, vgg: 0.6030, mask: 0.3310
step:     2180, time: 1.091, loss: 1.0759, l1: 0.1755, vgg: 0.5530, mask: 0.3474
step:     2200, time: 1.100, loss: 1.0382, l1: 0.1576, vgg: 0.5398, mask: 0.3408
step:     2220, time: 1.114, loss: 1.1355, l1: 0.1558, vgg: 0.6297, mask: 0.3499
step:     2240, time: 1.095, loss: 1.0609, l1: 0.1370, vgg: 0.5789, mask: 0.3450
step:     2260, time: 1.108, loss: 1.0957, l1: 0.1732, vgg: 0.5828, mask: 0.3397
step:     2280, time: 1.104, loss: 1.1103, l1: 0.1656, vgg: 0.6011, mask: 0.3436
step:     2300, time: 1.089, loss: 1.0417, l1: 0.1357, vgg: 0.5647, mask: 0.3412
step:     2320, time: 1.083, loss: 1.2109, l1: 0.2191, vgg: 0.6186, mask: 0.3732
step:     2340, time: 1.113, loss: 1.1651, l1: 0.1655, vgg: 0.6712, mask: 0.3284
step:     2360, time: 1.092, loss: 1.0386, l1: 0.1582, vgg: 0.5364, mask: 0.3440
step:     2380, time: 1.099, loss: 1.1233, l1: 0.1737, vgg: 0.5906, mask: 0.3590
step:     2400, time: 1.079, loss: 1.1100, l1: 0.1454, vgg: 0.5830, mask: 0.3816
step:     2420, time: 1.112, loss: 1.1183, l1: 0.1489, vgg: 0.6306, mask: 0.3388
step:     2440, time: 1.065, loss: 1.1830, l1: 0.2128, vgg: 0.6199, mask: 0.3504
step:     2460, time: 1.099, loss: 1.0919, l1: 0.1812, vgg: 0.5701, mask: 0.3406
step:     2480, time: 1.087, loss: 1.1131, l1: 0.1713, vgg: 0.5612, mask: 0.3805
step:     2500, time: 1.080, loss: 1.0300, l1: 0.1447, vgg: 0.5110, mask: 0.3742
step:     2520, time: 1.087, loss: 1.1370, l1: 0.1680, vgg: 0.6138, mask: 0.3553
step:     2540, time: 1.110, loss: 1.0982, l1: 0.1794, vgg: 0.5802, mask: 0.3387
step:     2560, time: 1.107, loss: 1.0659, l1: 0.1450, vgg: 0.5885, mask: 0.3323
step:     2580, time: 1.127, loss: 1.1510, l1: 0.1832, vgg: 0.6102, mask: 0.3576
step:     2600, time: 1.118, loss: 1.1429, l1: 0.1949, vgg: 0.6037, mask: 0.3443
step:     2620, time: 1.101, loss: 1.1177, l1: 0.1737, vgg: 0.5841, mask: 0.3598
step:     2640, time: 1.105, loss: 1.0999, l1: 0.1803, vgg: 0.5332, mask: 0.3864
step:     2660, time: 1.148, loss: 1.1972, l1: 0.1928, vgg: 0.6625, mask: 0.3418
step:     2680, time: 1.090, loss: 1.0690, l1: 0.1706, vgg: 0.5704, mask: 0.3280
step:     2700, time: 1.119, loss: 1.1056, l1: 0.1687, vgg: 0.6137, mask: 0.3233
step:     2720, time: 1.087, loss: 1.2090, l1: 0.1972, vgg: 0.6670, mask: 0.3448
step:     2740, time: 1.106, loss: 1.1007, l1: 0.1702, vgg: 0.5884, mask: 0.3421
step:     2760, time: 1.101, loss: 1.0132, l1: 0.1475, vgg: 0.5435, mask: 0.3221
step:     2780, time: 1.084, loss: 1.0818, l1: 0.1738, vgg: 0.5301, mask: 0.3778
step:     2800, time: 1.105, loss: 1.0419, l1: 0.1417, vgg: 0.5749, mask: 0.3253
step:     2820, time: 1.094, loss: 1.1083, l1: 0.1369, vgg: 0.6072, mask: 0.3643
step:     2840, time: 1.100, loss: 1.0184, l1: 0.1328, vgg: 0.5492, mask: 0.3364
step:     2860, time: 1.093, loss: 1.0903, l1: 0.2090, vgg: 0.5200, mask: 0.3614
step:     2880, time: 1.091, loss: 1.1275, l1: 0.1508, vgg: 0.6362, mask: 0.3405
step:     2900, time: 1.093, loss: 1.1476, l1: 0.1810, vgg: 0.5892, mask: 0.3774
step:     2920, time: 1.076, loss: 1.1229, l1: 0.1521, vgg: 0.6264, mask: 0.3444
step:     2940, time: 1.094, loss: 1.0224, l1: 0.1577, vgg: 0.5167, mask: 0.3479
step:     2960, time: 1.098, loss: 1.0381, l1: 0.1365, vgg: 0.5579, mask: 0.3437
step:     2980, time: 1.094, loss: 1.0636, l1: 0.1587, vgg: 0.5645, mask: 0.3405
step:     3000, time: 1.102, loss: 1.0942, l1: 0.1714, vgg: 0.5719, mask: 0.3508
step:     3020, time: 1.095, loss: 1.0419, l1: 0.1432, vgg: 0.5383, mask: 0.3604
step:     3040, time: 1.102, loss: 1.1067, l1: 0.1610, vgg: 0.5518, mask: 0.3938
step:     3060, time: 1.096, loss: 1.0631, l1: 0.1710, vgg: 0.5162, mask: 0.3759
step:     3080, time: 1.108, loss: 1.1480, l1: 0.1590, vgg: 0.6361, mask: 0.3528
step:     3100, time: 1.126, loss: 1.1098, l1: 0.1836, vgg: 0.5879, mask: 0.3383
step:     3120, time: 1.115, loss: 0.9750, l1: 0.1316, vgg: 0.5109, mask: 0.3325
step:     3140, time: 1.079, loss: 1.0996, l1: 0.1796, vgg: 0.5473, mask: 0.3727
step:     3160, time: 1.095, loss: 1.0476, l1: 0.1367, vgg: 0.5649, mask: 0.3460
step:     3180, time: 1.101, loss: 1.1541, l1: 0.1840, vgg: 0.6281, mask: 0.3419
step:     3200, time: 1.095, loss: 1.0097, l1: 0.1498, vgg: 0.5120, mask: 0.3480
step:     3220, time: 1.102, loss: 1.1689, l1: 0.1870, vgg: 0.6098, mask: 0.3721
step:     3240, time: 1.112, loss: 1.0930, l1: 0.1587, vgg: 0.5760, mask: 0.3583
step:     3260, time: 1.107, loss: 1.1158, l1: 0.1686, vgg: 0.5965, mask: 0.3506
step:     3280, time: 1.095, loss: 0.9813, l1: 0.1176, vgg: 0.5022, mask: 0.3615
step:     3300, time: 1.125, loss: 1.0891, l1: 0.1680, vgg: 0.5918, mask: 0.3293
step:     3320, time: 1.132, loss: 1.1058, l1: 0.1432, vgg: 0.6126, mask: 0.3500
step:     3340, time: 1.111, loss: 1.0871, l1: 0.1547, vgg: 0.5785, mask: 0.3539
step:     3360, time: 1.104, loss: 1.1127, l1: 0.1511, vgg: 0.5887, mask: 0.3729
step:     3380, time: 1.091, loss: 1.0306, l1: 0.1629, vgg: 0.5247, mask: 0.3430
step:     3400, time: 1.098, loss: 1.0687, l1: 0.1546, vgg: 0.5628, mask: 0.3513
step:     3420, time: 1.098, loss: 1.0475, l1: 0.1459, vgg: 0.5590, mask: 0.3426
step:     3440, time: 1.116, loss: 1.0587, l1: 0.1565, vgg: 0.5781, mask: 0.3240
step:     3460, time: 1.092, loss: 1.0444, l1: 0.1483, vgg: 0.5382, mask: 0.3579
step:     3480, time: 1.106, loss: 1.0437, l1: 0.1535, vgg: 0.5405, mask: 0.3497
step:     3500, time: 1.141, loss: 1.0997, l1: 0.1585, vgg: 0.6128, mask: 0.3284
step:     3520, time: 1.120, loss: 1.0343, l1: 0.1479, vgg: 0.5508, mask: 0.3356
step:     3540, time: 1.113, loss: 1.0504, l1: 0.1541, vgg: 0.5634, mask: 0.3328
step:     3560, time: 1.084, loss: 0.9769, l1: 0.1313, vgg: 0.5091, mask: 0.3365
step:     3580, time: 1.090, loss: 1.0422, l1: 0.1599, vgg: 0.5213, mask: 0.3610
step:     3600, time: 1.095, loss: 1.0153, l1: 0.1677, vgg: 0.5078, mask: 0.3398
step:     3620, time: 1.111, loss: 1.1314, l1: 0.1603, vgg: 0.6155, mask: 0.3556
step:     3640, time: 1.098, loss: 1.0213, l1: 0.1323, vgg: 0.5070, mask: 0.3820
step:     3660, time: 1.101, loss: 1.0811, l1: 0.1661, vgg: 0.5739, mask: 0.3411
step:     3680, time: 1.100, loss: 1.1580, l1: 0.1984, vgg: 0.6021, mask: 0.3576
step:     3700, time: 1.106, loss: 1.0187, l1: 0.1415, vgg: 0.5277, mask: 0.3495
step:     3720, time: 1.098, loss: 1.0408, l1: 0.1558, vgg: 0.5378, mask: 0.3472
step:     3740, time: 1.113, loss: 1.0720, l1: 0.1659, vgg: 0.5735, mask: 0.3326
step:     3760, time: 1.116, loss: 1.0270, l1: 0.1441, vgg: 0.5499, mask: 0.3331
step:     3780, time: 1.122, loss: 1.0647, l1: 0.1538, vgg: 0.5927, mask: 0.3182
step:     3800, time: 1.122, loss: 1.0706, l1: 0.1430, vgg: 0.6021, mask: 0.3255
step:     3820, time: 1.103, loss: 1.1446, l1: 0.1569, vgg: 0.6090, mask: 0.3787
step:     3840, time: 1.085, loss: 1.0271, l1: 0.1512, vgg: 0.5169, mask: 0.3590
step:     3860, time: 1.110, loss: 1.1325, l1: 0.1601, vgg: 0.6236, mask: 0.3488
step:     3880, time: 1.103, loss: 1.1007, l1: 0.1735, vgg: 0.5851, mask: 0.3421
step:     3900, time: 1.090, loss: 1.0912, l1: 0.1774, vgg: 0.5814, mask: 0.3323
step:     3920, time: 1.083, loss: 0.9517, l1: 0.1308, vgg: 0.4774, mask: 0.3435
step:     3940, time: 1.105, loss: 1.0906, l1: 0.1710, vgg: 0.5809, mask: 0.3386
step:     3960, time: 1.131, loss: 1.0598, l1: 0.1599, vgg: 0.5742, mask: 0.3257
step:     3980, time: 1.136, loss: 1.1571, l1: 0.1731, vgg: 0.6598, mask: 0.3242
step:     4000, time: 1.091, loss: 0.9786, l1: 0.1358, vgg: 0.5156, mask: 0.3271
step:     4020, time: 1.094, loss: 1.0285, l1: 0.1533, vgg: 0.5200, mask: 0.3552
step:     4040, time: 1.083, loss: 1.0241, l1: 0.1359, vgg: 0.5405, mask: 0.3478
step:     4060, time: 1.109, loss: 1.1305, l1: 0.1724, vgg: 0.6039, mask: 0.3541
step:     4080, time: 1.098, loss: 1.0011, l1: 0.1451, vgg: 0.5126, mask: 0.3434
step:     4100, time: 1.102, loss: 1.0593, l1: 0.1644, vgg: 0.5494, mask: 0.3455
step:     4120, time: 1.105, loss: 1.0929, l1: 0.1763, vgg: 0.5701, mask: 0.3465
step:     4140, time: 1.128, loss: 1.1174, l1: 0.1845, vgg: 0.5925, mask: 0.3404
step:     4160, time: 1.109, loss: 1.1172, l1: 0.1608, vgg: 0.5929, mask: 0.3634
step:     4180, time: 1.097, loss: 1.1076, l1: 0.1611, vgg: 0.6009, mask: 0.3455
step:     4200, time: 1.070, loss: 1.0175, l1: 0.1375, vgg: 0.5143, mask: 0.3657
step:     4220, time: 1.081, loss: 1.0544, l1: 0.1544, vgg: 0.5281, mask: 0.3719
step:     4240, time: 1.100, loss: 0.9903, l1: 0.1338, vgg: 0.5284, mask: 0.3281
step:     4260, time: 1.104, loss: 1.0033, l1: 0.1312, vgg: 0.5355, mask: 0.3366
step:     4280, time: 1.111, loss: 1.0831, l1: 0.1821, vgg: 0.5616, mask: 0.3394
step:     4300, time: 1.102, loss: 1.0098, l1: 0.1379, vgg: 0.5174, mask: 0.3545
step:     4320, time: 1.089, loss: 1.0679, l1: 0.1637, vgg: 0.5476, mask: 0.3566
step:     4340, time: 1.109, loss: 1.0330, l1: 0.1586, vgg: 0.5427, mask: 0.3317
step:     4360, time: 1.132, loss: 1.0768, l1: 0.1589, vgg: 0.5871, mask: 0.3308
step:     4380, time: 1.102, loss: 1.0261, l1: 0.1368, vgg: 0.5521, mask: 0.3373
step:     4400, time: 1.120, loss: 1.1038, l1: 0.1403, vgg: 0.6177, mask: 0.3457
step:     4420, time: 1.104, loss: 1.1008, l1: 0.1783, vgg: 0.5949, mask: 0.3276
step:     4440, time: 1.092, loss: 1.1142, l1: 0.1792, vgg: 0.5976, mask: 0.3374
step:     4460, time: 1.099, loss: 1.0328, l1: 0.1517, vgg: 0.5158, mask: 0.3652
step:     4480, time: 1.129, loss: 1.1183, l1: 0.1596, vgg: 0.6254, mask: 0.3333
step:     4500, time: 1.100, loss: 1.0465, l1: 0.1573, vgg: 0.5312, mask: 0.3581
step:     4520, time: 1.132, loss: 1.0904, l1: 0.1419, vgg: 0.6199, mask: 0.3286
step:     4540, time: 1.104, loss: 1.0921, l1: 0.1799, vgg: 0.5719, mask: 0.3403
step:     4560, time: 1.105, loss: 1.0932, l1: 0.1472, vgg: 0.5951, mask: 0.3509
step:     4580, time: 1.106, loss: 1.0593, l1: 0.1566, vgg: 0.4975, mask: 0.4051
step:     4600, time: 1.099, loss: 1.1206, l1: 0.1856, vgg: 0.5659, mask: 0.3691
step:     4620, time: 1.107, loss: 1.0215, l1: 0.1214, vgg: 0.5657, mask: 0.3344
step:     4640, time: 1.102, loss: 1.0281, l1: 0.1399, vgg: 0.5443, mask: 0.3439
step:     4660, time: 1.106, loss: 1.0101, l1: 0.1277, vgg: 0.5533, mask: 0.3290
step:     4680, time: 1.130, loss: 1.0782, l1: 0.1589, vgg: 0.5897, mask: 0.3296
step:     4700, time: 1.087, loss: 1.1411, l1: 0.1967, vgg: 0.5578, mask: 0.3866
step:     4720, time: 1.101, loss: 1.0891, l1: 0.1457, vgg: 0.5912, mask: 0.3522
step:     4740, time: 1.101, loss: 1.1166, l1: 0.1559, vgg: 0.6015, mask: 0.3592
step:     4760, time: 1.078, loss: 1.0469, l1: 0.1825, vgg: 0.5297, mask: 0.3347
step:     4780, time: 1.120, loss: 1.2098, l1: 0.2030, vgg: 0.6317, mask: 0.3750
step:     4800, time: 1.109, loss: 0.9914, l1: 0.1291, vgg: 0.5388, mask: 0.3235
step:     4820, time: 1.106, loss: 1.0854, l1: 0.1400, vgg: 0.6023, mask: 0.3431
step:     4840, time: 1.090, loss: 0.9977, l1: 0.1289, vgg: 0.5187, mask: 0.3501
step:     4860, time: 1.080, loss: 0.9747, l1: 0.1298, vgg: 0.4885, mask: 0.3565
step:     4880, time: 1.101, loss: 1.0011, l1: 0.1280, vgg: 0.5191, mask: 0.3540
step:     4900, time: 1.103, loss: 1.0049, l1: 0.1443, vgg: 0.5294, mask: 0.3311
step:     4920, time: 1.096, loss: 0.9959, l1: 0.1666, vgg: 0.4970, mask: 0.3323
step:     4940, time: 1.100, loss: 1.0923, l1: 0.1569, vgg: 0.5802, mask: 0.3552
step:     4960, time: 1.101, loss: 0.9684, l1: 0.1465, vgg: 0.4800, mask: 0.3419
step:     4980, time: 1.111, loss: 1.0799, l1: 0.1652, vgg: 0.5651, mask: 0.3496
step:     5000, time: 1.108, loss: 1.0046, l1: 0.1409, vgg: 0.5397, mask: 0.3240
step:     5020, time: 1.098, loss: 0.9591, l1: 0.1307, vgg: 0.4986, mask: 0.3299
step:     5040, time: 1.106, loss: 1.0435, l1: 0.1690, vgg: 0.5433, mask: 0.3312
step:     5060, time: 1.095, loss: 1.0309, l1: 0.1540, vgg: 0.5194, mask: 0.3575
step:     5080, time: 1.101, loss: 1.0802, l1: 0.1696, vgg: 0.5490, mask: 0.3616
step:     5100, time: 1.087, loss: 1.0701, l1: 0.1861, vgg: 0.4947, mask: 0.3893
step:     5120, time: 1.102, loss: 1.0620, l1: 0.1588, vgg: 0.5410, mask: 0.3622
step:     5140, time: 1.110, loss: 0.9491, l1: 0.1306, vgg: 0.4852, mask: 0.3333
step:     5160, time: 1.109, loss: 1.1176, l1: 0.1757, vgg: 0.6014, mask: 0.3405
step:     5180, time: 1.098, loss: 1.0631, l1: 0.1570, vgg: 0.5235, mask: 0.3826
step:     5200, time: 1.097, loss: 1.0370, l1: 0.1629, vgg: 0.5293, mask: 0.3448
step:     5220, time: 1.101, loss: 1.0431, l1: 0.1533, vgg: 0.5545, mask: 0.3353
step:     5240, time: 1.107, loss: 1.0757, l1: 0.1552, vgg: 0.5804, mask: 0.3401
step:     5260, time: 1.099, loss: 1.0055, l1: 0.1532, vgg: 0.5240, mask: 0.3283
step:     5280, time: 1.101, loss: 1.0102, l1: 0.1345, vgg: 0.5532, mask: 0.3226
step:     5300, time: 1.093, loss: 1.0424, l1: 0.1498, vgg: 0.5406, mask: 0.3520
step:     5320, time: 1.111, loss: 1.0731, l1: 0.1428, vgg: 0.5830, mask: 0.3473
step:     5340, time: 1.095, loss: 1.0870, l1: 0.1491, vgg: 0.5525, mask: 0.3855
step:     5360, time: 1.128, loss: 1.0706, l1: 0.1718, vgg: 0.5500, mask: 0.3488
step:     5380, time: 1.112, loss: 1.1860, l1: 0.2019, vgg: 0.6002, mask: 0.3838
step:     5400, time: 1.133, loss: 1.0492, l1: 0.1359, vgg: 0.5687, mask: 0.3447
step:     5420, time: 1.096, loss: 1.0582, l1: 0.1672, vgg: 0.5396, mask: 0.3513
step:     5440, time: 1.146, loss: 1.0863, l1: 0.1526, vgg: 0.6009, mask: 0.3328
